% U (Volt)	I (A)
-9.972000	7.211929E-7
-9.964000	5.689217E-7
-9.956000	7.719500E-7
-9.948000	9.326031E-7
-9.940000	6.154878E-7
-9.932000	9.494834E-7
-9.924000	8.649658E-7
-9.916000	9.199139E-7
-9.908000	8.310890E-7
-9.900000	1.097564E-6
-9.892000	1.131324E-6
-9.884000	1.067878E-6
-9.876000	9.664800E-7
-9.868000	1.152512E-6
-9.860000	1.131324E-6
-9.852000	1.029810E-6
-9.844000	1.342851E-6
-9.836000	1.207460E-6
-9.828000	1.224340E-6
-9.820000	1.258217E-6
-9.812000	1.410488E-6
-9.804000	1.165201E-6
-9.796000	1.334352E-6
-9.788000	1.495006E-6
-9.780000	1.605018E-6
-9.772000	1.638778E-6
-9.764000	1.714914E-6
-9.756000	1.875684E-6
-9.748000	1.723412E-6
-9.740000	1.795241E-6
-9.732000	1.731794E-6
-9.724000	1.765671E-6
-9.716000	1.723412E-6
-9.708000	1.647277E-6
-9.700000	1.913635E-6
-9.692000	1.879875E-6
-9.684000	1.960201E-6
-9.676000	2.163230E-6
-9.668000	2.196990E-6
-9.660000	2.133544E-6
-9.652000	2.311193E-6
-9.644000	2.438086E-6
-9.636000	2.691755E-6
-9.628000	2.564979E-6
-9.620000	2.556480E-6
-9.612000	2.636807E-6
-9.604000	2.670684E-6
-9.596000	2.640998E-6
-9.588000	2.755201E-6
-9.580000	2.581859E-6
-9.572000	2.856716E-6
-9.564000	2.759509E-6
-9.556000	2.987799E-6
-9.548000	3.326102E-6
-9.540000	3.199209E-6
-9.532000	3.419118E-6
-9.524000	3.342982E-6
-9.516000	3.503752E-6
-9.508000	3.558700E-6
-9.500000	3.626337E-6
-9.492000	3.706664E-6
-9.484000	3.626337E-6
-9.476000	3.660214E-6
-9.468000	3.854744E-6
-9.460000	4.028087E-6
-9.452000	3.918190E-6
-9.444000	4.112720E-6
-9.436000	4.116911E-6
-9.428000	4.442525E-6
-9.420000	4.493282E-6
-9.411500	4.687812E-6
-9.403500	4.907721E-6
-9.395500	5.017617E-6
-9.387500	5.081063E-6
-9.379500	5.047186E-6
-9.371500	5.339039E-6
-9.363500	5.351729E-6
-9.355500	5.279784E-6
-9.347500	5.728099E-6
-9.339500	5.673151E-6
-9.331500	5.804235E-6
-9.323500	5.863374E-6
-9.315500	5.935319E-6
-9.307500	6.112852E-6
-9.299500	6.446964E-6
-9.291500	6.561168E-6
