% Langmuir characteristic curve

% U (Volt)	I (A)
-11.379500	-3.698515E-7
-11.373500	-2.768356E-7
-11.367500	-3.402820E-7
-11.361500	-3.614696E-7
-11.355500	-5.601905E-7
-11.349500	-2.133893E-7
-11.343500	-3.698515E-7
-11.337500	-2.556480E-7
-11.331500	-2.853340E-7
-11.325500	-2.980232E-7
-11.319500	-2.472661E-7
-11.313500	-1.203734E-7
-11.307500	-3.022142E-7
-11.301500	-1.753215E-7
-11.295500	-1.541339E-7
-11.289500	-2.599554E-7
-11.283500	-2.641464E-7
-11.277500	-1.203734E-7
-11.271500	-3.487803E-7
-11.265500	-3.317837E-7
-11.259500	-3.360910E-7
-11.253500	-3.487803E-7
-11.247500	-3.487803E-7
-11.241500	-2.937159E-7
-11.235500	-5.813781E-7
-11.229500	-3.529713E-7
-11.223500	-1.668232E-7
-11.217500	-9.918585E-8
-11.211500	-2.302695E-7
-11.205500	-1.372537E-7
-11.199500	-2.260786E-7
-11.193500	-9.499490E-8
-11.187500	-3.107125E-7
-11.181000	-3.487803E-7
-11.175000	-3.571622E-7
-11.169000	-3.994210E-7
-11.163000	-4.882459E-7
-11.157000	-3.529713E-7
-11.151000	-4.206086E-7
-11.145000	-3.149034E-7
-11.139000	-2.429588E-7
-11.133000	-8.649658E-8
-11.127000	-1.584413E-7
-11.121000	-9.499490E-8
-11.115000	-1.372537E-7
-11.109000	-2.218876E-7
-11.103000	-2.133893E-7
-11.097000	-3.022142E-7
-11.091000	-1.668232E-7
-11.085000	-3.952300E-7
-11.079000	-3.444729E-7
-11.073000	-3.444729E-7
-11.067000	-4.164176E-7
-11.061000	-1.245644E-7
-11.055000	-2.048910E-7
-11.049000	-1.668232E-7
-11.043000	-2.937159E-7
-11.037000	-1.076842E-7
-11.031000	-3.149034E-7
-11.025000	-2.768356E-7
-11.019000	-2.091983E-7
-11.013000	-2.302695E-7
-11.007000	-3.234018E-7
-11.001000	-4.713656E-7
-10.995000	-3.487803E-7
-10.989000	-2.091983E-7
-10.983000	-2.980232E-7
-10.977000	-3.910391E-7
-10.971000	-3.190944E-7
-10.965000	-2.556480E-7
-10.959000	-1.922017E-7
-10.953000	-1.076842E-7
-10.947000	-9.068754E-8
-10.941000	-1.160661E-7
-10.935000	-1.838198E-7
-10.929000	-2.048910E-7
-10.923000	-1.880107E-7
-10.917000	-3.107125E-7
-10.911000	-2.683373E-7
-10.905000	-1.457520E-7
-10.899000	-3.529713E-7
-10.893000	-2.853340E-7
-10.887000	-4.037283E-7
-10.881000	-2.429588E-7
-10.875000	-1.753215E-7
-10.869000	-2.260786E-7
-10.863000	-2.937159E-7
-10.857000	-1.965091E-7
-10.851000	-1.372537E-7
-10.845000	1.920853E-8
-10.839000	-9.918585E-8
-10.833000	-1.753215E-7
-10.827000	-3.783498E-7
-10.821000	-2.556480E-7
-10.815000	-1.287553E-7
-10.809000	-2.937159E-7
-10.803000	-3.783498E-7
-10.797000	-4.628673E-7
-10.791000	-2.345769E-7
-10.785000	-1.880107E-7
-10.779000	-1.922017E-7
-10.773000	-2.937159E-7
-10.767000	-1.965091E-7
-10.761000	-1.245644E-7
-10.755000	-2.556480E-7
-10.749000	-9.068754E-8
-10.743000	-1.457520E-7
-10.737000	-1.753215E-7
-10.731000	-2.726447E-7
-10.725000	-5.516922E-7
-10.719000	-3.234018E-7
-10.713000	-3.275927E-7
-10.707000	-2.556480E-7
-10.701000	-2.007000E-7
-10.695000	-2.641464E-7
-10.689000	-1.466833E-8
-10.683000	-2.726447E-7
-10.677000	-2.599554E-7
-10.671000	-1.033768E-7
-10.665000	-3.993046E-8
-10.659000	-5.261973E-8
-10.653000	-8.649658E-8
-10.647000	-1.203734E-7
-10.641000	-1.499429E-7
-10.635000	-3.190944E-7
-10.629000	-2.980232E-7
-10.623000	-9.918585E-8
-10.617000	-3.529713E-7
-10.611000	-2.218876E-7
-10.605000	-1.965091E-7
-10.599000	-6.961636E-8
-10.593000	-6.111804E-8
-10.587000	-2.302695E-7
-10.581000	-2.091983E-7
-10.575000	-1.287553E-7
-10.569000	2.770685E-8
-10.563000	-1.499429E-7
-10.557000	-2.175802E-7
-10.551000	-1.838198E-7
-10.545000	-2.556480E-7
-10.539000	-1.922017E-7
-10.533000	-2.726447E-7
-10.527000	-4.332978E-7
-10.521000	-2.345769E-7
-10.515000	-1.626322E-7
-10.509000	-1.584413E-7
-10.503000	-1.245644E-7
-10.497000	-7.799827E-8
-10.491000	-2.007000E-7
-10.484500	-6.961636E-8
-10.478500	-4.842877E-8
-10.472500	-2.305023E-8
-10.466500	-7.380731E-8
-10.460500	-9.918585E-8
-10.454500	-2.429588E-7
-10.448500	-2.302695E-7
-10.442500	-1.466833E-8
-10.436500	-2.472661E-7
-10.430500	-1.372537E-7
-10.424500	-1.541339E-7
-10.418500	-1.033768E-7
-10.412500	1.629815E-7
-10.406500	-5.261973E-8
-10.400500	1.501758E-8
-10.394500	-1.160661E-7
-10.388500	6.146729E-8
-10.382500	-1.979060E-9
-10.376500	1.501758E-8
-10.370500	-1.245644E-7
-10.364500	-1.330627E-7
-10.358500	-7.380731E-8
-10.352500	-2.175802E-7
-10.346500	-1.626322E-7
-10.340500	-1.414446E-7
-10.334500	9.115320E-8
-10.328500	-1.541339E-7
-10.322500	-2.724119E-8
-10.316500	-1.711305E-7
-10.310500	1.920853E-8
-10.304500	2.339948E-8
-10.298500	1.038425E-7
-10.292500	4.877802E-8
-10.286500	2.010493E-7
-10.280500	8.265488E-8
-10.274500	-1.711305E-7
-10.268500	-3.993046E-8
-10.262500	-7.380731E-8
-10.256500	-2.305023E-8
-10.250500	-1.457520E-7
-10.244500	-3.993046E-8
-10.238500	9.534415E-8
-10.232500	1.926674E-7
-10.226500	1.545995E-7
-10.220500	5.308539E-8
-10.214500	3.575115E-7
-10.208500	2.010493E-7
-10.202500	1.165317E-7
-10.196500	-1.036096E-8
-10.190500	2.644956E-7
-10.184500	3.608875E-8
-10.178500	9.534415E-8
-10.172500	1.501758E-8
-10.166500	9.115320E-8
-10.160500	4.039612E-8
-10.154500	-1.979060E-9
-10.148500	3.364403E-7
-10.142500	1.376029E-7
-10.136500	2.603047E-7
-10.130500	2.983725E-7
-10.124500	2.053566E-7
-10.118500	2.476154E-7
-10.112500	2.686866E-7
-10.106500	3.110617E-7
-10.100500	2.349261E-7
-10.094500	3.618188E-7
-10.088500	1.038425E-7
-10.082500	1.419103E-7
-10.076500	3.364403E-7
-10.070500	9.115320E-8
-10.064500	2.095476E-7
-10.058500	2.940651E-7
-10.052500	-3.993046E-8
-10.046500	2.433080E-7
-10.040500	2.476154E-7
-10.034500	3.745081E-7
-10.028500	2.729939E-7
-10.022500	4.632166E-7
-10.016500	2.391171E-7
-10.010500	3.491296E-7
-10.004500	3.491296E-7
-9.998500	2.433080E-7
-9.992500	2.771849E-7
-9.986500	2.391171E-7
-9.980500	2.476154E-7
-9.974500	3.279420E-7
-9.968500	4.548347E-7
-9.962500	4.885951E-7
-9.956500	5.774200E-7
-9.950500	7.296912E-7
-9.944500	5.944166E-7
-9.938500	5.901093E-7
-9.932500	6.408663E-7
-9.926500	4.885951E-7
-9.920500	6.366754E-7
-9.914500	5.436596E-7
-9.908500	5.563488E-7
-9.902500	7.001217E-7
-9.896500	5.097827E-7
-9.890500	5.224720E-7
-9.884500	5.944166E-7
-9.878500	6.112969E-7
-9.872500	6.450573E-7
-9.866500	8.015195E-7
-9.860500	7.592607E-7
-9.854500	6.874325E-7
-9.848500	7.338822E-7
-9.842500	8.353963E-7
-9.836500	5.436596E-7
-9.830500	8.312054E-7
-9.824500	8.312054E-7
-9.818500	6.281771E-7
-9.812500	9.707874E-7
-9.806500	8.438947E-7
-9.800000	7.508788E-7
-9.794000	6.789342E-7
-9.788000	8.522766E-7
-9.782000	9.242212E-7
-9.776000	8.734642E-7
-9.770000	1.042616E-6
-9.764000	1.135631E-6
-9.758000	1.372537E-6
-9.752000	1.152628E-6
-9.746000	1.190579E-6
-9.740000	1.232955E-6
-9.734000	1.118751E-6
-9.728000	9.200303E-7
-9.722000	1.110253E-6
-9.716000	1.241337E-6
-9.710000	1.418986E-6
-9.704000	1.156819E-6
-9.698000	1.237146E-6
-9.692000	1.199078E-6
-9.686000	1.414795E-6
-9.680000	1.533190E-6
-9.674000	1.431676E-6
-9.668000	1.528999E-6
-9.662000	1.812237E-6
-9.656000	1.638895E-6
-9.650000	1.723529E-6
-9.644000	1.782668E-6
-9.638000	1.406297E-6
-9.632000	1.647393E-6
-9.626000	1.562759E-6
-9.620000	1.457054E-6
-9.614000	1.913751E-6
-9.608000	1.795357E-6
-9.602000	1.689652E-6
-9.596000	1.913751E-6
-9.590000	1.981389E-6
-9.584000	2.061832E-6
-9.578000	2.150540E-6
-9.572000	2.192915E-6
-9.566000	2.192915E-6
-9.560000	2.120971E-6
-9.554000	2.053333E-6
-9.548000	2.387445E-6
-9.542000	2.142158E-6
-9.536000	2.133660E-6
-9.530000	2.273242E-6
-9.524000	2.311310E-6
-9.518000	2.357760E-6
-9.512000	2.273242E-6
-9.506000	2.573477E-6
-9.500000	2.450892E-6
-9.494000	2.725748E-6
-9.488000	2.759509E-6
-9.482000	2.784887E-6
-9.476000	2.882211E-6
-9.470000	2.924469E-6
-9.464000	3.042864E-6
-9.458000	2.861023E-6
-9.452000	2.894900E-6
-9.446000	3.093621E-6
-9.440000	3.178255E-6
-9.434000	2.979417E-6
-9.428000	2.962537E-6
-9.422000	3.123190E-6
-9.416000	3.224704E-6
-9.410000	3.241701E-6
-9.404000	3.508059E-6
-9.398000	3.436231E-6
-9.392000	3.656140E-6
-9.386000	3.761845E-6
